Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,Features,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
hanji_127,hanji,,,,國初群雄事略,(清)錢謙益-撰;張德信，韓志遠-點校,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_128,hanji,,,,國朝典故,(明)鄧士龍-輯;許大齡，王天有主-點校,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_129,hanji,,,,國語,上海師范大學古籍整理組-校點,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_130,hanji,,,,九家舊晉書輯本,(清)湯球-撰,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_131,hanji,,,,蒙古祕史新譯並註釋,札奇斯欽-著,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_132,hanji,,,,東觀奏記,(唐)裴庭裕-撰;田廷柱-點校,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_133,hanji,,,,永憲錄,蕭奭-著;朱南銑-校點,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_134,hanji,,,,宋人軼事彙編,丁傳靖-輯,,史-雜史,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_135,hanji,,,,七修類稿,(明)郎瑛-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_136,hanji,,,,湧幢小品,(明)朱國禎-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_137,hanji,,,,花當閣叢談,(明)徐復祚-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_138,hanji,,,,識小錄,(明)徐樹丕-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_139,hanji,,,,見聞雜記,(明)李樂-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_140,hanji,,,,舊典備徵,朱彭壽-著;何雙生-整理,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_141,hanji,,,,聽雨叢談,(清)福格-著;汪北平-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_142,hanji,,,,宋朝事實類苑,(宋)江少虞-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_143,hanji,,,,燕翼詒謀錄,(宋)王栐-撰;誠剛-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_144,hanji,,,,萬曆野獲編,(明)沈德符-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_145,hanji,,,,戒庵老人漫筆,(明)李詡-撰;魏連科-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_146,hanji,,,,典故紀聞,(明)余繼登-撰;顧思-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_147,hanji,,,,治世餘聞,(明)陳洪謨-著;盛冬鈴-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_148,hanji,,,,繼世紀聞,(明)陳洪謨-著;盛冬鈴-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_149,hanji,,,,松窗夢語,(明)張瀚-著;盛冬鈴-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_150,hanji,,,,今言,(明)鄭曉-撰;李致忠-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_151,hanji,,,,三垣筆記,(明)李清-撰;顧思-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_152,hanji,,,,玉鏡新譚,(明)朱長祚-撰;仇正偉-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_153,hanji,,,,夷氛聞記,梁廷楠-著;邵循正-校注,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_154,hanji,,,,漏網喁魚集,柯悟遲-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_155,hanji,,,,海角續編,(清)陸筠-撰;祁龍威-校註,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_156,hanji,,,,水窗春囈,(清)歐陽兆熊，金安清-著;謝興堯-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_157,hanji,,,,世載堂雜憶,劉禺生-撰;錢實甫-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_158,hanji,,,,海國四說,(清)梁廷楠-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_159,hanji,,,,閱微草堂筆記,(清)紀曉嵐-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_160,hanji,,,,隋唐嘉話,(唐)劉餗-撰;程毅中-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_161,hanji,,,,朝野僉載,(唐)張鷟-撰;趙守儼-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_162,hanji,,,,大唐新語,(唐)劉肅-撰;許德楠，李鼎霞-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_163,hanji,,,,澠水燕談錄,(宋)王闢之-撰;呂友仁-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_164,hanji,,,,歸田錄,(宋)歐陽-修撰;李偉國-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_165,hanji,,,,龍川略志,(宋)蘇轍-撰;俞宗憲-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_166,hanji,,,,龍川別志,(宋)蘇轍-撰;俞宗憲-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_167,hanji,,,,默記,(宋)王銍-撰;朱杰人-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_168,hanji,,,,涑水記聞,(宋)司馬光-撰;鄧廣銘，張希清-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_169,hanji,,,,青箱雜記,(宋)吳處厚-撰;李裕民-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_170,hanji,,,,癸辛雜識,(宋)周密-撰;吳企明-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_171,hanji,,,,桯史,(宋)岳珂-撰;吳企明-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_172,hanji,,,,鐵圍山叢談,(宋)蔡絛-撰;馮惠民，沈錫麟-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_173,hanji,,,,四朝聞見錄,(宋)葉紹翁-撰;沈錫麟，馮惠民-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_174,hanji,,,,湘山野錄,(宋)文瑩-撰;鄭世剛，楊立揚-點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_175,hanji,,,,玉壺清話,(宋)文瑩-撰;鄭世剛，楊立揚-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_176,hanji,,,,泊宅編,(宋)方勺-撰;許沛藻，楊立揚-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_177,hanji,,,,家世舊聞,(宋)陸游-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_178,hanji,,,,雞肋編,(宋)莊綽-撰;蕭魯陽-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_179,hanji,,,,菽園雜記,(明)陸容-撰;佚之-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_180,hanji,,,,庚巳編,(明)陸粲-撰;譚棣華，陳稼禾-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_181,hanji,,,,客座贅語,(明)顧起元-撰;譚棣華，陳稼禾-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_182,hanji,,,,鄉言解頤,(清)李光庭-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_183,hanji,,,,吳下諺聯,(清)王有光-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_184,hanji,,,,安樂康平室隨筆,朱彭壽-著;何雙生-整理,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_185,hanji,,,,世說新語箋疏,(南朝宋)劉義慶-著;(南朝梁)劉孝-標注;余嘉錫-箋疏;周祖謨等-整理,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_186,hanji,,,,西京雜記,(清)王謨-輯,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_187,hanji,,,,夷堅志（十萬卷樓本）,(宋)洪邁-撰,十萬卷樓叢書,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_188,hanji,,,,續夷堅志,(宋)元好問-纂,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_189,hanji,,,,揮麈錄,(宋)王明清-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_190,hanji,,,,顏氏家訓集解,(北齊)顏之推-撰;王利器-集解,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_191,hanji,,,,日知錄,顧炎武-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_192,hanji,,,,齊東野語,(宋)周密-撰;張茂鵬-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_193,hanji,,,,邵氏聞見錄,(宋)邵伯溫-撰;李劍雄，劉德權-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_194,hanji,,,,邵氏聞見後錄,(宋)邵博-撰;劉德權，李劍雄-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_195,hanji,,,,游宦紀聞,(宋)張世南-撰;張茂鵬-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_196,hanji,,,,春渚紀聞,(宋)何薳-撰;張明華-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_197,hanji,,,,蘆浦筆記,(宋)劉昌詩-撰;張榮錚，秦呈瑞-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_198,hanji,,,,鶴林玉露,(宋)羅大經-撰;王瑞來-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_199,hanji,,,,老學庵筆記,(宋)陸游-撰;李劍雄，劉德權-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_200,hanji,,,,西溪叢語,(宋)姚寬-撰;孔凡禮-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_201,hanji,,,,石林燕語,(宋)葉夢得-撰;(宋)宇文紹奕-考異;侯忠義-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_202,hanji,,,,雲麓漫鈔,(宋)趙彥衛-撰;傅根清-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_203,hanji,,,,寓圃雜記,(明)王錡-撰;張德信-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_204,hanji,,,,穀山筆麈,(明)于慎行-撰;呂景琳-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_205,hanji,,,,子不語,(清)袁枚-著;周欣-校點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_206,hanji,,,,續子不語,(清)袁枚-著;鍾明奇-校點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_207,hanji,,,,清波雜志校注,(宋)周輝-撰;劉永翔-校注,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_208,hanji,,,,郎潛紀聞,(清)陳康祺-著;晉石-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_209,hanji,,,,巢林筆談,(清)龔煒-著;錢炳寰-整理,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_210,hanji,,,,庸閒齋筆記,(清)陳其元-著;楊璐-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_211,hanji,,,,廣陽雜記,(清)劉獻廷-著;汪北平，夏志和-標點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_212,hanji,,,,蕉軒隨錄_續錄,(清)方濬師-撰;盛冬鈴-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_213,hanji,,,,清秘述聞,(清)法式善等-撰;張偉-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_214,hanji,,,,嘯亭雜錄,(清)昭槤-撰;何英芳-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_215,hanji,,,,歸田瑣記,(清)梁章鉅-撰;于亦時-校點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_216,hanji,,,,冷廬雜識,(清)陸以湉-撰;崔凡芝-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_217,hanji,,,,浪跡叢談,(清)梁章鉅-撰;陳鐵民-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_218,hanji,,,,柳南隨筆,(清)王應奎-撰;王彬，嚴英俊-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_219,hanji,,,,履園叢話,(清)錢泳-撰;張偉-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_220,hanji,,,,竹葉亭雜記,(清)姚元之-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_221,hanji,,,,簷曝雜記,(清)趙翼-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_222,hanji,,,,能改齋漫錄,(宋)吳曾-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_223,hanji,,,,夢溪筆談校證,沈括-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_224,hanji,,,,陶廬雜錄,(清)法式善-著;涂雨公-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_225,hanji,,,,容齋隨筆,(宋)洪邁-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_226,hanji,,,,敬齋古今黈,(元)李冶-撰;劉德權-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_227,hanji,,,,春明退朝錄,(宋)宋敏求-撰;誠剛-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_228,hanji,,,,東坡志林,(宋)蘇軾-撰;王松齡-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_229,hanji,,,,草木子,(明)葉子奇-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_230,hanji,,,,四友齋叢說,(明)何良俊-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_231,hanji,,,,池北偶談,(清)王士禛-撰;靳斯仁-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_232,hanji,,,,古夫于亭雜錄,(清)王士禛-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_233,hanji,,,,分甘餘話,(清)王士禛-撰,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_234,hanji,,,,明皇雜錄,(唐)鄭處誨-撰;田廷柱-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_235,hanji,,,,唐語林校證,(宋)王讜-撰;周勛初-校證,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_236,hanji,,,,東齋記事,(宋)范鎮-撰;汝沛-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_237,hanji,,,,東軒筆錄,(宋)魏泰-撰;李裕民-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_238,hanji,,,,南村輟耕錄,(明)陶宗儀-著,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_239,hanji,,,,歸潛志,(元)劉祁-撰;崔文印-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_240,hanji,,,,水東日記,(明)葉盛-撰;魏中平-校點,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_241,hanji,,,,玉堂叢語,(明)焦竑-撰;顧思-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_242,hanji,,,,蕉廊脞錄,(清)吳慶坻-撰;(清)劉承幹-校;張文其，劉德麟-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
hanji_243,hanji,,,,不下帶編,(清)金埴-撰;王湜華-點校,,子-筆記,fulltext-read;fulltext-search;fulltext-download,,,,,NO,http://hanchi.ihp.sinica.edu.tw/ihp/hanji.htm
